id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
4498,858,2023-08-01,entregue,1102.09,site,não
4499,2104,2023-11-01,entregue,2177.28,site,sim
4500,1370,2023-09-27,entregue,360.6,marketplace,não
4501,731,2023-11-18,em_transito,1740.23,site,sim
4502,320,2024-12-31,entregue,781.16,site,não
4503,2579,2024-04-29,em_transito,11450.52,app,não
4504,1684,2023-04-16,entregue,1882.0,site,sim
4505,1503,2024-05-06,entregue,2421.29,marketplace,sim
4506,2535,2023-06-26,em_transito,146.85,site,sim
4507,731,2024-04-05,entregue,981.09,site,sim
4508,2991,2024-12-11,em_transito,2033.4,app,não
4509,655,2023-03-09,entregue,2397.67,site,não
4510,36,2024-09-22,cancelado,1071.53,marketplace,não
4511,515,2023-11-23,cancelado,260.78,marketplace,não
4512,1006,2023-11-03,entregue,313.38,site,não
4513,1608,2023-11-27,cancelado,2311.08,app,sim
4514,1586,2024-07-01,entregue,3403.42,app,não
4515,1935,2023-07-05,cancelado,8174.82,site,não
4516,2460,2023-11-11,entregue,4383.95,site,não
4517,92,2024-02-24,cancelado,1785.82,marketplace,não
4518,1634,2023-08-07,entregue,1502.42,marketplace,sim
4519,1050,2023-03-16,devolvido,1934.88,site,sim
4520,1858,2024-12-21,devolvido,2374.36,marketplace,não
4521,1087,2024-04-21,entregue,420.59,marketplace,sim
4522,1092,2024-10-11,cancelado,717.74,marketplace,não
4523,1238,2024-06-21,entregue,9479.53,app,não
4524,1346,2023-11-09,entregue,938.91,site,sim
4525,382,2024-01-24,entregue,188.61,marketplace,sim
4526,1106,2024-07-01,entregue,1970.84,site,não
4527,542,2024-09-07,entregue,936.29,app,não
4528,604,2024-08-07,devolvido,6901.61,site,não
4529,1693,2024-03-27,entregue,2361.21,marketplace,não
4530,109,2024-09-18,entregue,1411.49,marketplace,sim
4531,1408,2023-08-06,entregue,1510.45,marketplace,não
4532,2385,2024-07-16,entregue,1719.65,site,não
4533,2955,2023-11-25,entregue,1567.35,site,sim
4534,1319,2024-01-07,entregue,261.99,site,sim
4535,1887,2023-12-08,cancelado,1597.46,app,sim
4536,2893,2023-06-15,entregue,1797.25,marketplace,sim
4537,505,2023-11-09,devolvido,1041.55,app,não
4538,2906,2023-10-02,entregue,1635.98,marketplace,sim
4539,871,2023-09-25,entregue,854.1,app,sim
4540,583,2024-09-23,entregue,1271.88,marketplace,não
4541,525,2024-01-02,entregue,1397.58,marketplace,não
4542,98,2024-12-19,entregue,487.77,site,não
4543,1265,2024-05-26,entregue,1962.96,app,não
4544,2785,2024-06-27,entregue,422.49,site,sim
4545,1837,2024-12-01,entregue,2471.45,site,não
4546,2830,2024-08-17,entregue,932.41,marketplace,não
4547,75,2023-05-25,entregue,851.07,site,sim
4548,1385,2024-12-02,entregue,668.38,site,não
4549,253,2024-10-11,entregue,86.49,app,não
4550,719,2023-03-17,em_transito,846.29,marketplace,não
4551,740,2023-11-28,entregue,2452.3,app,sim
4552,2658,2024-07-18,devolvido,898.93,app,sim
4553,2441,2024-01-12,entregue,1321.46,site,sim
4554,1895,2024-07-27,entregue,522.28,marketplace,não
4555,2986,2024-10-11,cancelado,1788.13,marketplace,não
4556,2165,2023-11-01,entregue,5437.48,app,não
4557,738,2023-10-19,entregue,3032.88,app,sim
4558,423,2023-04-08,devolvido,2334.01,app,sim
4559,1887,2024-05-23,cancelado,2243.36,app,sim
4560,2611,2023-02-24,entregue,755.69,site,não
4561,1813,2023-08-21,entregue,1415.54,marketplace,não
4562,1076,2024-08-22,em_transito,11698.27,site,sim
4563,1087,2023-10-31,entregue,1593.47,marketplace,sim
4564,2046,2023-09-24,entregue,2153.06,site,não
4565,1999,2023-12-24,em_transito,1536.39,site,não
4566,470,2023-07-24,entregue,1468.33,app,não
4567,2145,2023-01-15,entregue,2121.56,app,não
4568,2553,2024-08-18,entregue,1613.58,app,sim
4569,1288,2024-08-13,devolvido,775.89,site,não
4570,1557,2024-04-12,entregue,860.23,app,não
4571,1672,2024-03-27,entregue,1065.33,marketplace,não
4572,1215,2023-03-11,em_transito,310.43,marketplace,não
4573,1512,2024-01-16,em_transito,320.64,site,não
4574,2244,2024-02-21,entregue,1838.28,marketplace,sim
4575,42,2023-03-25,entregue,2312.06,site,não
4576,2842,2023-11-09,entregue,197.02,marketplace,sim
4577,530,2023-11-03,entregue,784.6,marketplace,sim
4578,1284,2024-08-05,entregue,1482.46,app,não
4579,774,2023-02-27,entregue,825.62,site,não
4580,1958,2024-06-05,cancelado,136.7,site,sim
4581,1487,2023-07-17,entregue,434.05,app,sim
4582,2781,2023-06-26,entregue,2067.03,app,sim
4583,1197,2024-03-22,entregue,2306.96,marketplace,sim
4584,714,2023-06-02,cancelado,1941.28,site,não
4585,2144,2023-01-27,devolvido,2356.75,marketplace,sim
4586,1240,2023-10-11,entregue,1115.48,app,não
4587,2249,2024-10-31,entregue,2387.39,site,não
4588,2870,2024-05-28,entregue,4538.28,site,não
4589,2120,2024-12-09,entregue,8506.63,site,não
4590,2532,2023-04-22,devolvido,2024.84,marketplace,não
4591,1173,2023-03-25,entregue,1241.66,app,não
4592,2614,2023-11-25,entregue,8328.06,app,não
4593,2800,2023-01-12,cancelado,1714.38,marketplace,sim
4594,36,2024-05-08,entregue,692.2,marketplace,sim
4595,20,2023-06-02,em_transito,328.73,site,não
4596,2554,2023-11-26,cancelado,12379.55,app,não
4597,2937,2023-08-22,entregue,3769.78,site,sim
4598,1606,2024-06-12,em_transito,10178.59,site,sim
4599,2655,2024-07-08,entregue,1686.03,marketplace,sim
4600,520,2023-11-05,cancelado,14804.14,app,sim
4601,1822,2023-11-17,cancelado,7880.89,marketplace,sim
4602,455,2023-08-21,em_transito,1741.36,app,não
4603,732,2023-11-09,entregue,2068.76,app,sim
4604,1959,2023-11-02,em_transito,2273.09,app,não
4605,2017,2023-09-18,em_transito,1654.34,site,não
4606,822,2023-11-16,entregue,2020.4,app,não
4607,1794,2023-08-16,cancelado,1886.85,site,não
4608,1640,2024-10-25,entregue,1608.48,marketplace,não
4609,1781,2024-01-26,cancelado,2387.12,app,não
4610,1993,2023-11-21,devolvido,588.92,app,sim
4611,868,2024-08-26,entregue,1349.39,site,não
4612,1193,2023-02-27,entregue,11105.39,app,não
4613,430,2023-06-22,em_transito,2218.8,app,sim
4614,180,2024-10-09,entregue,1366.18,app,não
4615,1447,2023-09-26,entregue,7090.96,marketplace,não
4616,2936,2024-04-02,cancelado,7400.65,site,não
4617,94,2023-11-15,entregue,5327.68,app,não
4618,1206,2024-01-13,entregue,6570.18,site,não
4619,1067,2024-09-12,entregue,134.87,marketplace,não
4620,2872,2024-10-04,entregue,2113.25,app,não
4621,75,2023-10-21,devolvido,,marketplace,não
4622,40,2023-08-18,entregue,1347.6,app,não
4623,1312,2024-12-02,em_transito,3341.61,site,não
4624,942,2023-01-11,entregue,2028.75,site,não
4625,902,2023-11-30,entregue,1996.11,marketplace,sim
4626,2257,2024-10-03,cancelado,1366.56,marketplace,não
4627,2319,2023-05-22,entregue,1470.77,marketplace,não
4628,160,2023-05-27,entregue,2009.35,marketplace,não
4629,1623,2024-08-14,entregue,1066.29,site,sim
4630,1885,2023-07-21,cancelado,1370.82,site,não
4631,2341,2024-07-12,entregue,1185.2,app,não
4632,2203,2023-09-20,entregue,2240.01,app,não
4633,1406,2023-06-20,entregue,855.57,app,não
4634,420,2023-02-17,entregue,863.53,marketplace,sim
4635,68,2024-10-18,entregue,2441.05,marketplace,não
4636,1526,2024-12-04,devolvido,445.04,app,não
4637,2732,2023-03-12,cancelado,577.37,site,sim
4638,958,2024-03-03,entregue,932.52,app,não
4639,1806,2024-10-31,entregue,885.21,marketplace,sim
4640,1615,2023-12-06,em_transito,737.5,marketplace,não
4641,1561,2023-08-26,entregue,1348.91,app,não
4642,2065,2024-03-13,entregue,2443.48,marketplace,não
4643,2314,2023-11-16,cancelado,992.29,app,sim
4644,2446,2023-11-30,em_transito,240.92,marketplace,sim
4645,2880,2023-08-31,entregue,2451.61,site,não
4646,2619,2024-08-23,entregue,1870.42,marketplace,sim
4647,1302,2023-11-17,entregue,600.28,site,não
4648,1058,2024-01-14,entregue,894.54,app,não
4649,1976,2024-03-30,cancelado,12627.96,marketplace,sim
4650,2773,2024-04-15,entregue,88.61,site,não
4651,1841,2024-08-14,entregue,2172.24,marketplace,não
4652,896,2024-09-15,devolvido,3270.54,marketplace,não
4653,537,2024-09-11,entregue,1308.94,site,não
4654,2459,2023-11-17,entregue,1695.65,site,sim
4655,1295,2024-07-22,entregue,1211.29,site,sim
4656,1593,2024-12-27,cancelado,1848.2,app,não
4657,1718,2024-06-03,entregue,3157.67,app,não
4658,2049,2023-04-12,entregue,1751.96,site,sim
4659,763,2023-11-03,entregue,11547.84,marketplace,sim
4660,2531,2024-03-04,em_transito,1662.63,app,não
4661,400,2024-09-03,entregue,1549.13,marketplace,sim
4662,1435,2023-11-16,devolvido,1715.08,app,não
4663,461,2024-10-30,cancelado,11176.07,site,não
4664,409,2023-12-01,entregue,37.07,site,não
4665,2546,2023-12-25,entregue,2269.31,site,sim
4666,1652,2024-11-30,entregue,2286.01,app,não
4667,224,2023-04-12,devolvido,928.04,site,sim
4668,2492,2023-06-18,devolvido,1197.31,site,não
4669,194,2023-06-28,entregue,2239.19,app,não
4670,757,2023-06-22,entregue,735.05,app,não
4671,1290,2023-09-11,entregue,1454.13,marketplace,não
4672,1753,2024-03-26,entregue,1677.41,site,não
4673,1818,2023-03-24,entregue,41.06,app,não
4674,1978,2023-11-03,entregue,2146.04,site,sim
4675,2951,2024-09-24,entregue,993.72,marketplace,não
4676,283,2024-11-14,entregue,10908.57,app,não
4677,2505,2023-12-07,entregue,832.5,site,não
4678,291,2023-10-05,entregue,343.15,marketplace,sim
4679,1645,2023-11-05,devolvido,3894.46,site,não
4680,2717,2023-11-04,entregue,497.78,marketplace,não
4681,190,2023-09-17,em_transito,1202.2,app,não
4682,1077,2024-11-17,entregue,955.21,marketplace,sim
4683,1729,2023-03-09,entregue,2065.09,site,sim
4684,2642,2023-11-29,entregue,1491.41,app,não
4685,1728,2024-06-24,cancelado,1525.36,marketplace,não
4686,1311,2024-04-29,entregue,1207.86,marketplace,não
4687,334,2024-03-05,entregue,1571.01,marketplace,sim
4688,2250,2024-06-03,entregue,1771.84,marketplace,sim
4689,1945,2024-06-05,entregue,7189.97,app,não
4690,1893,2023-11-02,cancelado,1993.27,marketplace,não
4691,2079,2023-11-16,cancelado,2158.72,marketplace,sim
4692,949,2024-04-22,entregue,2400.79,marketplace,não
4693,1491,2024-04-09,em_transito,2328.08,site,sim
4694,1569,2024-02-15,entregue,170.39,marketplace,não
4695,2408,2023-02-16,entregue,1013.17,marketplace,não
4696,1137,2024-02-23,entregue,1724.99,site,não
4697,824,2023-09-02,entregue,1360.66,app,não
4698,922,2023-04-02,entregue,1637.63,app,não
4699,1330,2024-12-03,entregue,14070.88,site,não
4700,1614,2023-11-26,entregue,1538.05,site,não
4701,144,2023-01-22,devolvido,2333.96,site,sim
4702,688,2024-02-13,devolvido,1182.24,app,sim
4703,1664,2023-11-12,entregue,1769.27,marketplace,não
4704,589,2024-12-12,entregue,394.86,app,não
4705,663,2023-03-29,entregue,13211.59,site,sim
4706,1510,2023-12-02,em_transito,2765.95,marketplace,não
4707,1901,2024-02-08,entregue,1526.91,site,não
4708,102,2023-11-22,entregue,1714.92,site,sim
4709,1203,2023-01-21,entregue,2476.79,marketplace,não
4710,480,2023-11-28,cancelado,2299.63,site,sim
4711,840,2023-11-23,entregue,1508.41,marketplace,não
4712,2008,2024-10-15,devolvido,2417.76,site,sim
4713,1222,2023-11-09,cancelado,1038.63,marketplace,não
4714,2293,2023-07-14,cancelado,10272.55,marketplace,não
4715,536,2024-02-07,entregue,1328.61,site,não
4716,1693,2024-01-04,entregue,2458.78,app,sim
4717,2459,2024-08-03,entregue,10312.84,site,não
4718,1318,2023-12-11,em_transito,237.44,marketplace,não
4719,2332,2023-03-01,cancelado,1570.17,app,sim
4720,2777,2024-08-04,entregue,,site,não
4721,154,2023-07-29,entregue,7406.78,marketplace,não
4722,2602,2023-10-22,cancelado,14365.02,site,sim
4723,139,2024-07-08,entregue,5628.25,app,sim
4724,2156,2024-03-17,entregue,887.21,app,não
4725,2886,2023-05-26,entregue,166.24,site,não
4726,1091,2023-04-07,entregue,887.56,app,não
4727,2460,2024-09-26,entregue,12220.93,site,não
4728,135,2023-01-10,entregue,1246.41,app,não
4729,2149,2023-07-12,entregue,1452.18,marketplace,não
4730,339,2024-01-09,entregue,781.29,marketplace,não
4731,2135,2023-01-08,em_transito,995.12,marketplace,não
4732,697,2023-08-07,entregue,12717.58,marketplace,sim
4733,639,2024-02-09,entregue,1081.3,site,não
4734,864,2024-11-27,entregue,2378.44,marketplace,não
4735,1683,2024-05-09,em_transito,2374.17,app,sim
4736,2467,2023-10-30,entregue,1394.62,site,não
4737,179,2023-05-04,entregue,4420.87,marketplace,sim
4738,178,2023-02-24,entregue,2012.73,marketplace,não
4739,2376,2024-12-14,entregue,8170.82,site,não
4740,2064,2024-06-23,entregue,1317.9,app,sim
4741,759,2024-03-26,entregue,1184.88,app,não
4742,1202,2023-05-25,entregue,1249.43,marketplace,sim
4743,600,2023-05-14,entregue,1119.82,marketplace,não
4744,767,2023-06-27,entregue,173.3,site,não
4745,782,2023-04-15,entregue,1731.95,app,sim
4746,2869,2023-11-22,entregue,574.42,app,sim
4747,2415,2024-01-28,em_transito,956.29,marketplace,não
4748,2009,2023-12-26,entregue,1183.39,site,não
4749,1917,2023-08-11,devolvido,10897.54,site,não
4750,1459,2024-04-09,em_transito,4850.34,app,não
4751,2548,2023-03-11,devolvido,1437.86,app,sim
4752,1003,2024-06-06,em_transito,2301.72,app,não
4753,2632,2023-05-10,entregue,1785.56,marketplace,não
4754,469,2024-04-16,entregue,1007.7,app,sim
4755,1447,2023-04-10,entregue,4835.69,site,não
4756,2304,2024-09-12,entregue,1400.38,app,não
4757,295,2024-03-24,em_transito,2064.42,site,não
4758,2077,2023-04-30,cancelado,446.64,app,não
4759,1599,2023-11-21,cancelado,1027.34,site,não
4760,2499,2023-11-09,entregue,405.87,site,não
4761,514,2023-03-10,cancelado,764.5,marketplace,não
4762,6,2024-11-13,entregue,1774.5,site,sim
4763,1941,2023-05-10,em_transito,5799.05,app,não
4764,742,2023-02-06,entregue,1422.31,site,não
4765,1679,2023-07-29,entregue,1944.59,site,sim
4766,2679,2024-02-09,entregue,205.72,site,não
4767,2992,2023-01-17,entregue,1357.28,marketplace,não
4768,1433,2023-11-11,em_transito,923.21,app,sim
4769,911,2023-06-02,entregue,6926.95,app,não
4770,2047,2023-04-16,entregue,2120.95,site,sim
4771,2837,2023-11-29,devolvido,2088.75,app,não
4772,2834,2024-08-24,entregue,1384.37,app,sim
4773,1365,2023-08-28,entregue,1953.39,marketplace,não
4774,1805,2023-09-14,devolvido,1676.1,marketplace,não
4775,1235,2023-11-05,entregue,1224.16,site,não
4776,393,2023-02-25,devolvido,342.44,app,sim
4777,2977,2023-10-18,em_transito,896.67,app,não
4778,2412,2023-11-15,entregue,385.04,app,não
4779,2281,2024-03-01,cancelado,4781.16,site,não
4780,80,2024-06-15,entregue,1127.57,app,não
4781,1105,2023-08-23,em_transito,863.9,app,não
4782,1869,2023-11-15,entregue,1288.95,marketplace,não
4783,794,2023-12-07,entregue,2434.37,site,não
4784,2667,2024-08-16,entregue,8008.42,site,não
4785,1954,2023-12-14,devolvido,2203.06,marketplace,não
4786,576,2023-03-26,devolvido,1679.38,marketplace,não
4787,138,2023-01-13,entregue,1664.47,marketplace,sim
4788,194,2024-11-25,entregue,550.71,marketplace,sim
4789,861,2023-02-03,entregue,805.26,site,não
4790,813,2024-03-01,entregue,1896.01,marketplace,não
4791,1538,2023-11-08,entregue,1455.2,marketplace,não
4792,2842,2023-11-08,entregue,794.67,marketplace,não
4793,1015,2024-09-02,entregue,12875.17,app,não
4794,640,2023-04-01,entregue,1002.92,marketplace,não
4795,941,2023-11-03,cancelado,2031.84,site,não
4796,1064,2024-01-24,entregue,9281.07,marketplace,não
4797,1460,2023-09-23,entregue,1696.21,marketplace,não
4798,1756,2023-10-04,entregue,266.22,app,sim
4799,1977,2024-10-26,entregue,1504.99,marketplace,sim
4800,925,2023-07-25,em_transito,1050.68,marketplace,não
4801,1237,2023-11-30,devolvido,2074.62,app,não
4802,2888,2023-08-07,entregue,2469.92,site,não
4803,2325,2024-02-23,cancelado,1684.89,marketplace,não
4804,2313,2024-11-30,em_transito,667.86,site,sim
4805,2376,2024-08-18,cancelado,3467.99,marketplace,não
4806,676,2023-04-14,entregue,582.6,app,não
4807,1388,2024-11-04,entregue,1312.54,site,sim
4808,329,2024-12-05,entregue,1135.78,marketplace,sim
4809,1836,2024-03-23,em_transito,522.54,marketplace,sim
4810,355,2024-02-18,devolvido,10115.88,marketplace,não
4811,2470,2024-11-16,entregue,1913.54,site,não
4812,1405,2024-08-08,entregue,692.29,marketplace,não
4813,1114,2023-11-03,cancelado,11546.87,marketplace,não
4814,2861,2024-10-10,entregue,2260.06,app,sim
4815,691,2023-11-15,entregue,1126.4,site,sim
4816,688,2024-06-20,entregue,2111.04,marketplace,não
4817,896,2023-01-31,entregue,11277.69,marketplace,sim
4818,917,2024-07-23,em_transito,121.48,marketplace,sim
4819,735,2023-02-07,em_transito,8360.06,site,não
4820,2333,2024-10-17,em_transito,1018.86,app,não
4821,1372,2023-11-03,entregue,1110.51,site,não
4822,2769,2024-08-15,devolvido,1138.92,app,sim
4823,1142,2024-02-01,cancelado,1643.23,app,sim
4824,2329,2023-10-14,entregue,1228.52,marketplace,não
4825,2203,2024-03-04,em_transito,10562.46,app,sim
4826,330,2023-10-16,entregue,894.92,marketplace,não
4827,2047,2023-11-13,entregue,587.73,site,sim
4828,860,2023-04-24,devolvido,2466.41,site,não
4829,237,2024-04-25,devolvido,6770.57,site,não
4830,2038,2023-11-06,entregue,140.41,marketplace,não
4831,1045,2023-10-01,entregue,720.47,app,sim
4832,2100,2024-10-07,entregue,139.03,app,não
4833,1387,2024-02-28,em_transito,1115.48,app,não
4834,562,2024-04-06,cancelado,9390.79,app,sim
4835,311,2024-08-07,entregue,963.84,marketplace,sim
4836,2818,2023-04-25,entregue,1112.8,marketplace,não
4837,543,2023-07-13,entregue,1140.07,app,não
4838,1852,2023-11-03,entregue,1359.24,marketplace,não
4839,1652,2024-12-07,entregue,2096.74,site,sim
4840,1301,2023-08-15,entregue,1890.79,marketplace,não
4841,2261,2023-04-27,em_transito,383.11,site,não
4842,721,2023-03-01,em_transito,482.21,app,sim
4843,2338,2023-07-10,entregue,1356.66,site,não
4844,881,2023-02-17,cancelado,526.18,site,não
4845,2331,2023-08-11,entregue,1849.52,marketplace,não
4846,2460,2024-11-27,entregue,2744.16,marketplace,sim
4847,1819,2023-11-10,devolvido,2209.37,app,não
4848,1319,2023-11-24,entregue,223.35,app,não
4849,2474,2023-05-18,entregue,1073.66,site,sim
4850,606,2024-07-28,entregue,1385.58,site,não
4851,894,2024-07-29,devolvido,2297.04,site,não
4852,814,2024-02-19,entregue,2357.02,site,sim
4853,314,2024-01-09,entregue,10209.45,app,sim
4854,456,2023-01-12,entregue,1535.58,app,sim
4855,2370,2023-08-30,cancelado,1241.36,site,não
4856,1405,2024-06-19,entregue,1634.36,marketplace,sim
4857,159,2024-07-26,cancelado,1730.41,marketplace,não
4858,941,2023-05-26,devolvido,2128.0,marketplace,não
4859,1802,2023-02-05,entregue,1910.0,site,sim
4860,2196,2023-10-03,entregue,642.94,app,sim
4861,1230,2023-11-16,entregue,1879.41,marketplace,sim
4862,535,2024-10-17,entregue,1519.39,site,não
4863,2447,2023-01-11,entregue,1855.2,app,não
4864,717,2023-09-03,em_transito,99.53,app,não
4865,1233,2023-02-17,entregue,292.77,app,não
4866,1736,2023-10-28,em_transito,1187.31,app,não
4867,2757,2024-09-17,entregue,1188.5,app,não
4868,2876,2024-03-03,cancelado,79.01,site,sim
4869,1504,2024-07-13,entregue,2374.55,marketplace,não
4870,260,2023-11-01,entregue,2304.57,marketplace,não
4871,1585,2023-04-29,entregue,2102.44,app,não
4872,623,2024-06-01,entregue,133.88,marketplace,não
4873,101,2023-10-08,entregue,952.28,app,sim
4874,2637,2023-12-09,em_transito,1202.57,marketplace,não
4875,516,2023-10-17,cancelado,83.99,app,não
4876,2225,2023-12-06,entregue,2835.43,site,não
4877,1042,2023-08-27,entregue,824.35,site,não
4878,2799,2023-03-03,entregue,7410.78,site,sim
4879,879,2023-05-23,entregue,12950.98,site,sim
4880,1271,2024-01-14,devolvido,2237.88,app,não
4881,2175,2024-06-03,entregue,969.93,app,sim
4882,1146,2024-12-31,entregue,1888.35,app,não
4883,1260,2024-11-11,entregue,4652.1,app,não
4884,953,2023-08-25,entregue,69.7,site,não
4885,2725,2024-12-19,entregue,230.89,app,sim
4886,1433,2023-01-04,entregue,405.44,app,não
4887,137,2024-09-02,entregue,185.64,marketplace,não
4888,1031,2024-03-29,entregue,2041.41,site,não
4889,2856,2023-12-28,entregue,1391.99,app,não
4890,641,2023-01-10,entregue,954.3,marketplace,não
