id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao
1275,10555,42,2660,2,Veio diferente do anunciado.,2023-11-17
1276,13861,75,1679,2,"Não recomendo, péssima experiência.",2023-12-02
1277,1142,26,1703,4,"Produto excelente, chegou antes do prazo!",2023-09-22
1278,2399,2,2087,2,Veio diferente do anunciado.,2024-05-16
1279,1116,117,417,5,"Produto excelente, chegou antes do prazo!",2024-09-26
1280,12386,120,7,3,"Nada de especial, mas funciona.",2023-01-20
1281,4490,163,2069,5,"Qualidade ótima, recomendo.",2024-01-14
1282,7424,126,1098,1,"Não recomendo, péssima experiência.",2023-05-06
1283,3606,86,319,5,,2024-11-02
1284,816,97,753,5,Superou minhas expectativas!,2023-05-04
1285,3920,131,762,1,Produto veio com defeito.,2023-03-19
1286,14985,141,458,4,Muito satisfeito com a compra.,2023-11-18
1287,1370,146,2986,3,"Entrega no prazo, produto regular.",2023-04-01
1288,1905,127,2363,4,"Produto excelente, chegou antes do prazo!",2023-11-14
1289,11129,1,1634,5,"Produto excelente, chegou antes do prazo!",2023-04-26
1290,10054,86,1657,4,"Qualidade ótima, recomendo.",2024-08-08
1291,11218,76,2329,4,"Qualidade ótima, recomendo.",2023-06-08
1292,8956,59,465,5,"Produto excelente, chegou antes do prazo!",2024-07-06
1293,10891,5,1864,5,Entrega rápida e produto conforme descrito.,2023-07-29
1294,4560,46,2611,5,Muito satisfeito com a compra.,2023-03-25
1295,4357,170,2632,5,,2023-06-11
1296,14354,182,982,4,"Produto excelente, chegou antes do prazo!",2024-09-19
1297,11942,40,778,1,Qualidade abaixo do esperado.,2023-07-31
1298,10666,94,2331,5,"Qualidade ótima, recomendo.",2024-02-06
1299,10921,77,1895,3,,2023-06-16
1300,13907,46,1765,3,,2023-05-14
1301,1291,18,528,1,,2023-04-17
1302,12436,68,728,5,Superou minhas expectativas!,2023-12-04
1303,968,190,2711,4,,2024-05-08
1304,4634,195,420,2,Produto veio com defeito.,2023-04-10
1305,607,139,1264,5,Muito satisfeito com a compra.,2024-03-11
1306,1484,29,34,5,Superou minhas expectativas!,2023-09-15
1307,8775,37,239,1,,2024-01-31
1308,2437,179,1867,1,Demorou muito para chegar.,2024-12-09
1309,1927,77,2026,2,Demorou muito para chegar.,2024-10-14
1310,13784,123,2911,5,"Produto excelente, chegou antes do prazo!",2024-12-26
1311,9632,41,1816,5,"Produto excelente, chegou antes do prazo!",2023-09-01
1312,12515,76,2003,5,Muito satisfeito com a compra.,2023-10-27
1313,4570,63,1557,2,Demorou muito para chegar.,2024-05-15
1314,13257,103,355,5,,2024-01-10
1315,4959,143,1580,5,"Produto excelente, chegou antes do prazo!",2024-03-15
1316,9201,130,1987,3,,2023-12-30
1317,6558,59,2960,1,Qualidade abaixo do esperado.,2024-05-28
1318,7660,42,1544,5,Muito satisfeito com a compra.,2023-05-17
1319,2623,105,2728,4,Superou minhas expectativas!,2024-07-04
1320,3104,122,869,2,"Não recomendo, péssima experiência.",2024-10-24
1321,3847,140,1838,3,"Nada de especial, mas funciona.",2024-01-18
1322,2333,49,534,5,,2023-09-21
1323,9282,2,1780,1,Qualidade abaixo do esperado.,2024-10-15
1324,4831,20,1045,5,Entrega rápida e produto conforme descrito.,2023-10-28
1325,1648,172,838,5,Entrega rápida e produto conforme descrito.,2023-02-06
1326,5956,161,1938,2,Demorou muito para chegar.,2024-06-07
1327,10845,182,1629,5,,2023-12-07
1328,2271,35,2925,4,Muito satisfeito com a compra.,2023-05-11
1329,8780,99,1005,2,,2023-09-02
1330,9532,65,125,1,Veio diferente do anunciado.,2024-02-01
1331,12969,192,184,2,"Não recomendo, péssima experiência.",2023-07-20
1332,7140,53,1803,5,"Produto excelente, chegou antes do prazo!",2024-12-29
1333,1778,45,187,5,Entrega rápida e produto conforme descrito.,2023-10-12
1334,869,72,1182,3,"Produto ok, dentro do esperado.",2023-01-12
1335,10777,128,1710,5,"Produto excelente, chegou antes do prazo!",2023-05-27
1336,930,158,1508,3,"Produto ok, dentro do esperado.",2024-06-10
1337,9429,92,2461,5,"Qualidade ótima, recomendo.",2023-12-18
1338,8734,16,491,4,,2023-04-27
1339,44,17,2163,3,,2023-09-06
1340,1450,185,1774,5,"Produto excelente, chegou antes do prazo!",2024-07-15
1341,6076,49,1776,4,"Produto excelente, chegou antes do prazo!",2023-08-11
1342,7826,147,2902,3,,2024-06-08
1343,460,192,1985,4,Muito satisfeito com a compra.,2023-04-09
1344,4521,151,1087,5,Muito satisfeito com a compra.,2024-05-25
1345,8006,62,1254,2,Produto veio com defeito.,2023-05-19
1346,2666,35,1049,2,,2024-05-30
1347,12135,2,577,4,Entrega rápida e produto conforme descrito.,2023-12-07
1348,5049,59,1666,5,Superou minhas expectativas!,2024-12-11
1349,5649,134,1445,4,Muito satisfeito com a compra.,2024-05-29
1350,12509,162,2271,5,"Produto excelente, chegou antes do prazo!",2023-11-20
1351,11917,125,87,4,Entrega rápida e produto conforme descrito.,2024-03-09
1352,3649,182,1200,1,Produto veio com defeito.,2024-08-02
1353,1485,156,1522,1,Veio diferente do anunciado.,2023-01-27
1354,8586,26,1724,1,,2023-12-17
1355,4892,159,870,1,Veio diferente do anunciado.,2023-10-20
1356,8041,54,1539,2,"Não recomendo, péssima experiência.",2023-11-10
1357,3818,171,554,4,"Produto excelente, chegou antes do prazo!",2024-09-24
1358,10354,133,14,1,Qualidade abaixo do esperado.,2023-09-02
1359,7581,8,2244,3,,2024-03-03
1360,2442,86,649,5,,2024-02-05
1361,1350,26,2034,5,"Qualidade ótima, recomendo.",2023-09-06
1362,3803,176,1976,5,"Produto excelente, chegou antes do prazo!",2024-08-07
1363,5507,133,1043,1,Veio diferente do anunciado.,2024-03-02
1364,10350,108,493,5,Superou minhas expectativas!,2024-10-18
1365,2034,77,925,5,,2023-11-27
1366,8528,92,1597,3,"Entrega no prazo, produto regular.",2023-03-25
1367,423,14,2347,2,Qualidade abaixo do esperado.,2024-10-11
1368,14453,69,832,4,Muito satisfeito com a compra.,2024-01-23
1369,3779,60,1450,1,,2023-04-21
1370,1880,155,656,2,"Não recomendo, péssima experiência.",2023-08-28
1371,8276,183,1784,3,,2024-11-20
1372,9639,80,1341,2,Demorou muito para chegar.,2024-07-13
1373,4097,44,144,3,,2023-12-30
1374,8309,144,1546,4,Entrega rápida e produto conforme descrito.,2023-12-22
1375,10240,78,789,5,"Qualidade ótima, recomendo.",2024-01-30
1376,7903,69,821,4,Muito satisfeito com a compra.,2023-03-26
1377,13422,150,2879,1,"Não recomendo, péssima experiência.",2023-09-26
1378,12416,59,1364,2,Qualidade abaixo do esperado.,2024-09-13
1379,13284,163,2593,4,Muito satisfeito com a compra.,2023-11-06
1380,5831,149,472,2,Veio diferente do anunciado.,2023-07-05
1381,11949,190,364,3,"Entrega no prazo, produto regular.",2024-12-31
1382,6074,56,2456,5,Muito satisfeito com a compra.,2024-06-12
1383,4696,89,1137,1,,2024-03-05
1384,13984,92,1095,5,Muito satisfeito com a compra.,2024-10-06
1385,8080,10,2258,3,"Entrega no prazo, produto regular.",2024-12-31
1386,6586,32,388,5,Muito satisfeito com a compra.,2023-12-27
1387,10574,139,167,5,Entrega rápida e produto conforme descrito.,2024-02-14
1388,1737,117,2073,5,"Qualidade ótima, recomendo.",2024-12-27
1389,12137,31,715,5,Muito satisfeito com a compra.,2023-09-28
1390,1551,121,2460,4,Entrega rápida e produto conforme descrito.,2024-09-19
1391,7242,22,2012,2,Produto veio com defeito.,2024-09-03
1392,8946,187,2713,5,Entrega rápida e produto conforme descrito.,2023-07-16
1393,12774,167,1671,3,,2023-09-10
1394,7553,81,2285,1,Demorou muito para chegar.,2023-05-14
1395,9627,54,2561,2,,2023-04-27
1396,4164,11,2387,1,Qualidade abaixo do esperado.,2024-05-12
1397,5061,44,2069,2,,2023-11-18
1398,4132,133,1568,5,Superou minhas expectativas!,2024-04-21
1399,14500,152,2110,5,Muito satisfeito com a compra.,2024-02-25
1400,269,139,180,4,Muito satisfeito com a compra.,2024-09-22
1401,14591,39,992,4,"Produto excelente, chegou antes do prazo!",2024-01-07
1402,10206,106,420,5,,2023-11-24
1403,797,40,1038,2,,2024-07-18
1404,13034,133,1471,5,Muito satisfeito com a compra.,2024-07-23
1405,8641,40,172,1,Veio diferente do anunciado.,2024-08-05
1406,12309,130,109,5,"Qualidade ótima, recomendo.",2023-11-05
1407,10066,104,1638,4,Entrega rápida e produto conforme descrito.,2024-01-06
1408,5418,183,928,2,Produto veio com defeito.,2023-05-07
1409,13254,143,1967,2,Veio diferente do anunciado.,2024-04-07
1410,6127,64,2533,5,"Qualidade ótima, recomendo.",2023-12-04
1411,1199,167,1738,4,"Qualidade ótima, recomendo.",2024-09-10
1412,12034,71,2604,4,"Produto excelente, chegou antes do prazo!",2024-03-27
1413,6399,98,416,3,"Produto ok, dentro do esperado.",2024-02-12
1414,9546,43,1982,2,Produto veio com defeito.,2023-03-17
1415,14795,29,1500,1,Veio diferente do anunciado.,2023-05-10
1416,11008,138,2185,5,Muito satisfeito com a compra.,2023-12-24
1417,8867,22,2507,5,"Qualidade ótima, recomendo.",2024-03-09
1418,13883,28,2410,2,Veio diferente do anunciado.,2023-03-09
1419,9917,185,1425,4,Superou minhas expectativas!,2024-07-17
1420,3152,59,1399,1,Qualidade abaixo do esperado.,2023-12-22
1421,8725,188,799,3,"Nada de especial, mas funciona.",2023-06-13
1422,14807,105,1664,4,Entrega rápida e produto conforme descrito.,2024-02-22
1423,7184,148,793,4,Entrega rápida e produto conforme descrito.,2024-11-05
1424,12238,131,1623,4,"Qualidade ótima, recomendo.",2023-08-31
1425,5141,162,2026,4,Entrega rápida e produto conforme descrito.,2023-08-24
1426,5657,127,1628,2,Demorou muito para chegar.,2024-12-23
1427,6921,50,1055,4,Muito satisfeito com a compra.,2024-10-26
1428,5259,105,1518,5,Superou minhas expectativas!,2024-05-06
1429,13297,191,2804,5,Muito satisfeito com a compra.,2023-10-21
1430,6825,169,1240,1,Veio diferente do anunciado.,2023-11-11
1431,7746,166,2060,5,"Qualidade ótima, recomendo.",2023-06-09
1432,9645,95,115,1,Demorou muito para chegar.,2023-04-01
1433,9312,60,2133,1,Produto veio com defeito.,2024-02-16
1434,2798,158,609,1,Produto veio com defeito.,2024-03-04
1435,2275,137,2295,3,"Entrega no prazo, produto regular.",2024-02-12
1436,5748,13,222,2,Qualidade abaixo do esperado.,2024-06-14
1437,9763,59,2566,3,,2024-11-09
1438,8285,33,1590,5,Entrega rápida e produto conforme descrito.,2024-10-06
1439,14614,8,311,2,,2024-09-04
1440,11459,170,1439,1,Demorou muito para chegar.,2024-06-06
1441,10543,35,1384,5,"Produto excelente, chegou antes do prazo!",2023-06-28
1442,8722,194,975,1,Demorou muito para chegar.,2023-04-11
1443,9782,154,2817,1,"Não recomendo, péssima experiência.",2023-11-22
1444,13137,7,1849,3,,2023-12-18
1445,2900,165,745,4,,2024-01-09
1446,5512,161,1723,2,Veio diferente do anunciado.,2024-12-29
1447,6973,103,2554,4,Muito satisfeito com a compra.,2024-02-17
1448,11886,57,1019,2,"Não recomendo, péssima experiência.",2024-01-06
1449,8318,79,1207,1,"Não recomendo, péssima experiência.",2023-09-30
1450,11570,28,1978,2,Veio diferente do anunciado.,2024-06-18
1451,3473,37,2322,5,Entrega rápida e produto conforme descrito.,2023-12-09
1452,13308,122,42,4,,2023-12-30
1453,11301,49,1924,3,,2023-05-10
1454,12066,113,834,5,"Produto excelente, chegou antes do prazo!",2023-12-24
1455,11673,62,914,2,Veio diferente do anunciado.,2023-10-12
1456,9368,105,1909,2,Demorou muito para chegar.,2023-05-08
1457,1971,168,2773,5,Muito satisfeito com a compra.,2024-09-21
1458,6164,125,1935,3,"Entrega no prazo, produto regular.",2024-03-10
1459,8561,140,1101,5,,2023-12-30
1460,13669,180,413,5,Superou minhas expectativas!,2023-11-29
1461,8692,29,1486,5,Entrega rápida e produto conforme descrito.,2024-09-06
1462,8873,64,2968,5,Superou minhas expectativas!,2023-03-01
1463,8415,190,1769,5,Superou minhas expectativas!,2024-12-27
1464,7978,33,2919,3,,2024-08-04
1465,7130,131,2146,5,,2023-06-03
1466,12855,43,903,5,"Qualidade ótima, recomendo.",2023-03-19
1467,4200,192,2144,5,Entrega rápida e produto conforme descrito.,2023-05-13
1468,6642,42,404,3,"Entrega no prazo, produto regular.",2023-12-25
1469,75,169,1783,5,Muito satisfeito com a compra.,2024-02-29
1470,5628,78,1511,5,Entrega rápida e produto conforme descrito.,2024-10-29
1471,7187,70,781,4,,2023-07-26
1472,14423,101,1518,4,Superou minhas expectativas!,2023-02-20
1473,14111,166,986,3,"Produto ok, dentro do esperado.",2023-11-29
1474,3124,197,73,1,Demorou muito para chegar.,2023-11-11
1475,13893,43,1450,1,Qualidade abaixo do esperado.,2024-07-23
1476,5637,3,706,4,"Produto excelente, chegou antes do prazo!",2023-11-23
1477,13043,171,149,4,Entrega rápida e produto conforme descrito.,2023-05-23
1478,4620,199,2872,4,"Qualidade ótima, recomendo.",2024-11-24
1479,3241,54,811,3,"Nada de especial, mas funciona.",2024-04-26
1480,11851,10,1667,3,"Produto ok, dentro do esperado.",2024-01-26
1481,14944,155,1776,2,Produto veio com defeito.,2024-12-29
1482,281,190,1630,5,"Produto excelente, chegou antes do prazo!",2023-12-15
1483,11173,127,2222,4,Superou minhas expectativas!,2024-05-30
1484,4625,139,902,4,Entrega rápida e produto conforme descrito.,2023-12-31
1485,2046,109,903,3,,2024-06-27
1486,1623,10,1689,2,Veio diferente do anunciado.,2024-04-20
1487,2487,51,10,5,Entrega rápida e produto conforme descrito.,2024-07-11
1488,145,142,2847,5,,2023-11-11
1489,12413,71,2827,3,"Entrega no prazo, produto regular.",2023-12-04
1490,8237,137,603,5,"Qualidade ótima, recomendo.",2024-10-07
1491,8344,59,2255,4,"Qualidade ótima, recomendo.",2023-12-22
1492,11399,121,2030,5,"Produto excelente, chegou antes do prazo!",2024-08-05
1493,10714,191,2830,5,Muito satisfeito com a compra.,2023-06-04
1494,7081,5,10,5,,2023-08-17
1495,5761,69,788,5,,2023-06-21
1496,10249,43,122,1,Produto veio com defeito.,2024-09-28
1497,7936,79,741,1,,2023-09-17
1498,13442,195,1970,4,"Qualidade ótima, recomendo.",2024-10-16
1499,4946,81,1429,1,,2023-03-22
1500,12361,78,15,5,Entrega rápida e produto conforme descrito.,2024-01-17
1501,12479,9,2003,2,"Não recomendo, péssima experiência.",2023-12-30
1502,3179,129,166,3,"Entrega no prazo, produto regular.",2024-01-15
1503,6502,88,1864,4,Entrega rápida e produto conforme descrito.,2024-07-04
1504,3018,13,2288,5,Superou minhas expectativas!,2023-11-13
1505,2820,127,306,4,,2024-01-06
1506,12960,58,335,5,,2023-10-13
1507,1587,71,2178,1,"Não recomendo, péssima experiência.",2023-04-03
1508,3540,158,664,5,Muito satisfeito com a compra.,2023-06-27
1509,11677,50,2248,1,Demorou muito para chegar.,2024-06-05
1510,12679,150,289,2,Demorou muito para chegar.,2023-08-21
1511,12569,115,1135,5,Muito satisfeito com a compra.,2023-02-23
1512,3746,69,2530,4,,2024-02-09
1513,7017,53,1666,5,,2024-11-12
1514,5108,76,5,4,,2024-12-19
1515,6184,106,2527,3,,2024-07-29
1516,7374,171,2817,2,Produto veio com defeito.,2023-06-14
1517,397,94,380,5,,2023-03-25
1518,7063,17,597,5,Muito satisfeito com a compra.,2024-03-05
1519,14159,120,2810,4,Muito satisfeito com a compra.,2023-12-05
1520,13714,96,2773,1,Qualidade abaixo do esperado.,2023-12-15
1521,177,7,2609,2,,2023-07-07
1522,12314,112,2643,4,,2024-06-12
1523,11370,48,2148,3,,2023-11-20
1524,2193,183,422,2,Veio diferente do anunciado.,2023-12-25
1525,2853,62,2670,1,Qualidade abaixo do esperado.,2024-10-30
1526,2146,31,694,1,Demorou muito para chegar.,2024-12-31
1527,12214,32,1058,3,"Nada de especial, mas funciona.",2023-08-13
1528,13009,173,2725,4,,2024-05-12
1529,14605,52,137,3,"Entrega no prazo, produto regular.",2024-07-07
1530,8145,8,861,5,,2024-01-15
1531,9442,113,351,5,"Qualidade ótima, recomendo.",2024-08-21
1532,9802,82,859,3,"Produto ok, dentro do esperado.",2023-11-16
1533,2899,94,706,4,Superou minhas expectativas!,2024-12-03
1534,12308,77,1555,4,Superou minhas expectativas!,2024-05-14
1535,2553,51,371,4,"Qualidade ótima, recomendo.",2024-06-21
1536,11734,133,729,4,,2024-05-17
1537,8156,10,2940,5,Superou minhas expectativas!,2024-12-28
1538,12709,29,1255,3,"Produto ok, dentro do esperado.",2023-07-05
1539,10852,95,2840,3,"Entrega no prazo, produto regular.",2023-06-16
1540,5284,178,404,5,Superou minhas expectativas!,2023-01-21
1541,7231,147,1861,5,"Qualidade ótima, recomendo.",2023-04-12
1542,5725,167,6,4,Superou minhas expectativas!,2024-02-09
1543,13827,33,640,1,Qualidade abaixo do esperado.,2023-03-31
1544,6643,170,2042,5,Muito satisfeito com a compra.,2023-02-05
1545,680,24,693,4,"Produto excelente, chegou antes do prazo!",2023-10-19
1546,6959,57,259,5,,2024-11-15
1547,4905,129,1919,2,Demorou muito para chegar.,2023-09-08
1548,5721,57,456,4,"Qualidade ótima, recomendo.",2024-01-19
1549,471,42,1656,4,"Produto excelente, chegou antes do prazo!",2024-11-08
1550,5740,41,381,2,"Não recomendo, péssima experiência.",2024-05-08
1551,4499,196,2104,5,"Produto excelente, chegou antes do prazo!",2023-11-08
1552,6621,2,1856,3,,2023-04-13
1553,9527,129,2119,2,"Não recomendo, péssima experiência.",2024-11-28
1554,14524,10,902,2,"Não recomendo, péssima experiência.",2024-04-07
1555,13853,79,1220,3,"Entrega no prazo, produto regular.",2024-10-15
1556,4527,129,542,4,,2024-10-24
1557,3345,166,701,2,Veio diferente do anunciado.,2023-07-02
1558,12179,171,705,3,"Produto ok, dentro do esperado.",2024-12-08
1559,13050,11,542,5,Muito satisfeito com a compra.,2023-12-14
1560,9045,57,2460,3,"Nada de especial, mas funciona.",2023-04-03
1561,14319,164,2523,5,Entrega rápida e produto conforme descrito.,2024-03-07
1562,9437,170,1124,1,,2023-10-04
1563,315,53,1189,5,"Produto excelente, chegou antes do prazo!",2024-01-09
1564,6345,65,816,4,"Qualidade ótima, recomendo.",2024-12-31
1565,1271,145,2838,4,,2023-11-29
1566,293,124,1101,5,"Qualidade ótima, recomendo.",2023-06-03
1567,5243,180,443,2,Produto veio com defeito.,2023-10-15
1568,11028,126,1181,5,"Qualidade ótima, recomendo.",2024-10-26
1569,11317,171,2515,2,Produto veio com defeito.,2023-12-15
1570,656,77,959,5,"Produto excelente, chegou antes do prazo!",2024-01-09
1571,435,151,2760,2,Qualidade abaixo do esperado.,2023-04-08
1572,1285,55,2642,2,"Não recomendo, péssima experiência.",2024-08-09
1573,13323,137,187,3,"Produto ok, dentro do esperado.",2023-06-17
1574,3541,149,2104,2,Produto veio com defeito.,2023-02-22
1575,9924,187,2647,5,,2024-02-22
1576,6199,101,188,2,Qualidade abaixo do esperado.,2024-06-25
1577,7707,28,2242,1,Veio diferente do anunciado.,2024-10-31
1578,10597,101,1967,5,Muito satisfeito com a compra.,2024-07-22
1579,10849,88,1778,4,"Qualidade ótima, recomendo.",2023-12-11
1580,9935,183,228,1,Veio diferente do anunciado.,2023-10-17
1581,237,183,1292,3,,2023-01-20
1582,10855,150,2823,4,,2023-03-18
1583,4479,28,1805,1,,2024-01-21
1584,11579,110,2797,5,"Qualidade ótima, recomendo.",2024-11-06
1585,11997,168,1246,4,Entrega rápida e produto conforme descrito.,2023-10-22
1586,5201,34,621,4,"Qualidade ótima, recomendo.",2024-12-21
1587,6722,85,1176,2,"Não recomendo, péssima experiência.",2023-04-20
1588,1132,194,702,5,Muito satisfeito com a compra.,2023-02-22
1589,8243,181,2413,1,"Não recomendo, péssima experiência.",2023-06-18
1590,10910,76,1124,1,"Não recomendo, péssima experiência.",2023-01-30
1591,11720,117,1501,4,"Produto excelente, chegou antes do prazo!",2024-07-18
1592,157,82,1374,4,,2024-06-19
1593,713,37,2858,4,"Qualidade ótima, recomendo.",2023-12-20
1594,6779,21,1104,3,,2024-12-26
1595,9825,94,1849,2,"Não recomendo, péssima experiência.",2023-10-16
1596,8185,186,563,4,"Qualidade ótima, recomendo.",2024-05-09
1597,2190,103,2845,4,Muito satisfeito com a compra.,2023-12-12
1598,13849,74,1300,5,Entrega rápida e produto conforme descrito.,2024-10-24
1599,6715,23,2383,2,Qualidade abaixo do esperado.,2023-12-08
1600,12942,25,2053,5,Superou minhas expectativas!,2024-12-23
