id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status
1434,8942,125,dúvida,2024-11-27,2024-12-06,resolvido
1435,13512,171,cobrança,2024-09-27,2024-09-28,resolvido
1436,8967,1789,atraso,2023-12-01,2023-12-21,resolvido
1437,9540,116,atraso,2024-02-25,2024-03-11,resolvido
1438,205,1203,troca,2023-12-02,,escalado
1439,14512,1507,dúvida,2024-09-23,,escalado
1440,3753,735,troca,2023-08-22,,aberto
1441,898,876,troca,2024-01-19,2024-01-28,resolvido
1442,4421,1433,troca,2024-08-23,,aberto
1443,4277,1943,atraso,2023-12-10,2023-12-26,resolvido
1444,1551,2460,troca,2024-08-06,2024-08-13,resolvido
1445,4319,1552,dúvida,2024-10-23,,escalado
1446,8627,1117,atraso,2023-12-17,2023-12-26,resolvido
1447,14901,981,dúvida,2024-08-03,,escalado
1448,9458,2628,troca,2024-10-08,2024-10-17,resolvido
1449,855,250,defeito,2024-02-26,2024-03-06,resolvido
1450,14832,75,atraso,2024-11-06,2024-11-13,resolvido
1451,4012,1527,dúvida,2024-04-21,2024-04-24,resolvido
1452,8572,2539,troca,2023-10-21,,aberto
1453,6724,1335,atraso,2023-08-26,,escalado
1454,3855,1054,atraso,2023-05-21,2023-06-06,resolvido
1455,13190,442,troca,2024-04-20,2024-04-29,resolvido
1456,5767,2964,dúvida,2023-06-23,,escalado
1457,3355,896,atraso,2024-09-23,2024-10-04,resolvido
1458,2476,629,dúvida,2023-09-15,2023-09-16,resolvido
1459,2752,1907,defeito,2023-08-09,,escalado
1460,7939,2216,dúvida,2024-12-29,2025-01-08,resolvido
1461,12727,1008,dúvida,2023-03-29,2023-04-01,resolvido
1462,2510,588,atraso,2024-06-14,,aberto
1463,9558,1029,dúvida,2024-11-15,,aberto
1464,1367,2220,defeito,2023-08-31,2023-09-01,resolvido
1465,14774,966,troca,2023-03-31,2023-04-01,resolvido
1466,4814,2861,atraso,2024-10-29,2024-11-10,resolvido
1467,2697,2526,defeito,2023-06-27,,aberto
1468,11261,978,dúvida,2023-11-08,,aberto
1469,7106,997,atraso,2024-12-26,,aberto
1470,9668,1378,troca,2023-10-01,,escalado
1471,177,2609,dúvida,2023-05-28,2023-05-29,resolvido
1472,258,261,atraso,2023-04-13,2023-04-29,resolvido
1473,10364,2542,troca,2024-01-23,,escalado
1474,6347,1333,defeito,2024-01-12,2024-01-19,resolvido
1475,14735,2664,dúvida,2023-09-18,,escalado
1476,5144,1964,atraso,2024-08-17,2024-08-24,resolvido
1477,3381,2998,atraso,2023-08-27,2023-09-08,resolvido
1478,5101,748,atraso,2024-03-06,,escalado
1479,3933,2583,troca,2024-03-07,2024-03-14,resolvido
1480,4380,1999,defeito,2024-12-23,2024-12-26,resolvido
1481,9746,1223,cobrança,2023-10-18,2023-10-28,resolvido
1482,7046,2268,defeito,2024-06-29,2024-07-08,resolvido
1483,5899,699,dúvida,2023-08-24,,escalado
1484,1982,2130,defeito,2024-05-18,2024-05-26,resolvido
1485,3501,1508,dúvida,2024-03-24,2024-04-01,resolvido
1486,14086,2621,atraso,2023-11-17,,escalado
1487,2167,2083,atraso,2024-12-24,,escalado
1488,6727,2342,dúvida,2024-09-12,,aberto
1489,4287,1523,atraso,2023-11-09,,aberto
1490,14503,1667,cobrança,2023-10-07,2023-10-17,resolvido
1491,6218,1607,defeito,2024-07-18,2024-07-21,resolvido
1492,5595,2339,defeito,2024-10-07,2024-10-15,resolvido
1493,9829,623,atraso,2023-02-04,2023-02-10,resolvido
1494,13807,1194,atraso,2024-08-14,,escalado
1495,5824,428,dúvida,2023-12-22,2023-12-30,resolvido
1496,7858,733,cobrança,2023-11-05,,aberto
1497,8504,191,atraso,2024-08-31,2024-09-16,resolvido
1498,9317,207,dúvida,2023-12-27,2023-12-29,resolvido
1499,609,2029,troca,2023-05-30,2023-06-09,resolvido
1500,8284,683,dúvida,2023-05-28,2023-06-04,resolvido
1501,879,2720,cobrança,2023-11-20,2023-11-25,resolvido
1502,8206,1309,troca,2024-11-06,,aberto
1503,7979,2383,cobrança,2023-12-15,2023-12-17,resolvido
1504,9310,1438,defeito,2024-05-29,2024-06-01,resolvido
1505,11359,2334,cobrança,2023-05-13,2023-05-22,resolvido
1506,6266,959,cobrança,2023-08-07,2023-08-11,resolvido
1507,511,239,defeito,2023-07-17,2023-07-22,resolvido
1508,11436,1265,atraso,2024-09-15,2024-10-03,resolvido
1509,11146,1210,defeito,2023-04-29,2023-05-04,resolvido
1510,195,2254,troca,2023-11-17,,escalado
1511,4283,708,troca,2024-09-10,2024-09-17,resolvido
1512,7733,2976,atraso,2023-02-02,,aberto
1513,14850,2656,troca,2023-09-13,2023-09-16,resolvido
1514,3344,1613,troca,2023-10-25,,escalado
1515,4399,2913,cobrança,2024-02-20,2024-02-28,resolvido
1516,12765,330,defeito,2024-06-25,2024-07-05,resolvido
1517,1676,126,defeito,2023-03-23,2023-03-29,resolvido
1518,10922,407,troca,2023-12-27,2024-01-06,resolvido
1519,7481,1707,cobrança,2024-02-22,2024-02-26,resolvido
1520,6754,2027,cobrança,2024-06-14,2024-06-22,resolvido
1521,5928,660,troca,2023-01-12,,escalado
1522,1200,1535,atraso,2024-11-25,,escalado
1523,6546,2678,troca,2023-01-18,,escalado
1524,13517,2787,troca,2024-12-06,2024-12-12,resolvido
1525,8834,685,dúvida,2024-08-05,,escalado
1526,11851,1667,atraso,2024-01-06,2024-01-25,resolvido
1527,4791,1538,troca,2023-11-25,,escalado
1528,7742,782,defeito,2024-05-17,2024-05-23,resolvido
1529,6485,1732,dúvida,2024-04-03,2024-04-11,resolvido
1530,7935,46,defeito,2024-03-24,2024-04-03,resolvido
1531,4092,1209,dúvida,2023-07-31,,aberto
1532,5153,952,defeito,2024-12-04,2024-12-09,resolvido
1533,9269,424,dúvida,2023-11-30,,escalado
1534,7711,10,defeito,2023-05-11,2023-05-16,resolvido
1535,10347,2857,defeito,2024-10-24,,escalado
1536,13942,362,cobrança,2024-04-14,,escalado
1537,1360,460,dúvida,2023-03-28,2023-04-01,resolvido
1538,494,1883,cobrança,2024-04-14,2024-04-15,resolvido
1539,10452,505,defeito,2024-02-04,,aberto
1540,3086,1501,defeito,2023-10-19,2023-10-29,resolvido
1541,13729,101,troca,2024-06-10,,aberto
1542,2101,845,defeito,2023-05-25,,escalado
1543,2459,191,atraso,2023-06-16,,escalado
1544,12703,1174,atraso,2024-07-09,2024-07-27,resolvido
1545,14289,441,dúvida,2024-06-12,2024-06-21,resolvido
1546,3824,2578,troca,2024-06-03,2024-06-09,resolvido
1547,14001,1938,troca,2023-12-14,2023-12-16,resolvido
1548,7490,685,cobrança,2023-12-25,,aberto
1549,9136,1487,defeito,2023-06-08,,aberto
1550,5840,1744,cobrança,2024-08-11,2024-08-17,resolvido
1551,13098,1898,atraso,2024-12-13,,escalado
1552,8109,2534,atraso,2024-01-20,2024-02-09,resolvido
1553,13049,1797,atraso,2023-01-04,,aberto
1554,11516,201,atraso,2024-08-07,,escalado
1555,4492,876,atraso,2023-05-30,,escalado
1556,8961,2949,atraso,2024-10-15,,aberto
1557,9206,2359,dúvida,2023-11-18,2023-11-23,resolvido
1558,145,2847,dúvida,2023-11-09,,escalado
1559,6318,2873,atraso,2023-05-28,2023-06-06,resolvido
1560,271,2169,troca,2023-10-26,2023-10-27,resolvido
1561,2178,1312,troca,2023-04-02,,aberto
1562,3728,400,atraso,2024-12-25,,aberto
1563,11815,2252,dúvida,2023-11-22,2023-11-27,resolvido
1564,6034,1772,dúvida,2023-11-29,,escalado
1565,1943,209,cobrança,2023-04-03,2023-04-08,resolvido
1566,9171,745,atraso,2023-10-05,,aberto
1567,6673,2490,troca,2024-10-10,,escalado
1568,2083,1630,dúvida,2023-08-11,2023-08-19,resolvido
1569,9002,701,defeito,2024-03-15,2024-03-20,resolvido
1570,9786,2570,defeito,2023-06-01,,aberto
1571,7405,1107,dúvida,2023-02-20,2023-02-21,resolvido
1572,2275,2295,atraso,2024-02-08,2024-02-24,resolvido
1573,1197,786,cobrança,2024-09-08,,aberto
1574,12352,1412,defeito,2023-09-16,,escalado
1575,12876,2151,dúvida,2023-04-27,2023-04-30,resolvido
1576,5952,1948,dúvida,2024-08-13,2024-08-15,resolvido
1577,11275,1518,dúvida,2024-11-11,2024-11-12,resolvido
1578,14909,2691,cobrança,2023-05-24,2023-06-03,resolvido
1579,7991,2879,cobrança,2023-11-21,2023-11-26,resolvido
1580,5002,1361,defeito,2024-06-30,,aberto
1581,56,929,defeito,2023-12-24,2023-12-31,resolvido
1582,8394,2884,troca,2023-04-27,2023-04-28,resolvido
1583,14088,350,defeito,2023-11-30,,escalado
1584,3235,1574,cobrança,2024-01-26,2024-02-02,resolvido
1585,3608,2596,defeito,2023-06-26,2023-06-30,resolvido
1586,5615,2062,cobrança,2023-07-04,2023-07-11,resolvido
1587,830,1635,cobrança,2024-10-01,2024-10-08,resolvido
1588,12024,1411,atraso,2024-10-26,2024-11-04,resolvido
1589,7692,2271,defeito,2024-01-06,,aberto
1590,6321,51,atraso,2024-04-19,2024-05-09,resolvido
1591,8346,1708,cobrança,2024-04-15,2024-04-23,resolvido
1592,10848,702,atraso,2024-03-17,2024-04-05,resolvido
1593,4804,2313,atraso,2024-12-13,,aberto
1594,595,470,cobrança,2024-11-28,,escalado
1595,4929,491,atraso,2023-05-16,2023-06-03,resolvido
1596,8004,2309,cobrança,2023-02-01,,escalado
1597,10627,1050,atraso,2024-12-22,2024-12-31,resolvido
1598,6989,2679,cobrança,2023-07-31,2023-08-02,resolvido
1599,8427,1240,troca,2024-07-13,2024-07-23,resolvido
1600,2802,1222,troca,2024-11-13,,aberto
1601,10264,2302,cobrança,2023-06-21,2023-06-28,resolvido
1602,3891,2525,troca,2024-01-07,,escalado
1603,5609,2673,dúvida,2024-01-01,2024-01-11,resolvido
1604,5513,1518,dúvida,2023-07-09,2023-07-15,resolvido
1605,9680,2714,dúvida,2024-01-08,2024-01-14,resolvido
1606,2398,2691,cobrança,2023-09-27,2023-10-07,resolvido
1607,9641,2289,cobrança,2023-03-08,,escalado
1608,392,614,dúvida,2023-10-26,2023-10-29,resolvido
1609,14032,2905,defeito,2023-03-30,,aberto
1610,9016,829,dúvida,2024-12-31,,aberto
1611,352,163,defeito,2023-08-09,2023-08-11,resolvido
1612,13383,1001,cobrança,2024-04-03,2024-04-08,resolvido
1613,1308,159,atraso,2024-11-23,,aberto
1614,5138,1428,defeito,2023-12-15,,escalado
1615,13236,620,defeito,2023-08-15,2023-08-16,resolvido
1616,4426,512,atraso,2023-10-24,2023-11-11,resolvido
1617,11600,2873,cobrança,2023-11-22,2023-11-24,resolvido
1618,5325,1223,dúvida,2024-03-22,2024-03-26,resolvido
1619,9879,1153,cobrança,2023-12-17,2023-12-21,resolvido
1620,11499,1073,dúvida,2024-12-18,,aberto
1621,10812,822,cobrança,2024-05-11,2024-05-20,resolvido
1622,3003,772,cobrança,2024-12-16,,escalado
1623,14680,2024,dúvida,2024-03-28,,escalado
1624,4779,2281,dúvida,2024-03-06,2024-03-16,resolvido
1625,11751,1747,atraso,2023-12-21,2024-01-10,resolvido
1626,4775,1235,troca,2023-11-14,,escalado
1627,3034,202,cobrança,2024-05-29,,escalado
1628,14915,381,cobrança,2024-09-18,,aberto
1629,8653,1471,atraso,2024-07-08,2024-07-28,resolvido
1630,559,1833,dúvida,2023-12-26,2023-12-27,resolvido
1631,4926,271,dúvida,2023-06-15,,escalado
1632,1616,190,atraso,2024-10-11,2024-10-16,resolvido
1633,8265,1146,atraso,2023-05-19,2023-05-26,resolvido
1634,8087,1440,defeito,2024-11-13,,escalado
1635,2318,2654,defeito,2023-05-05,,aberto
1636,5020,2232,defeito,2023-12-08,2023-12-16,resolvido
1637,2054,334,troca,2023-01-10,2023-01-12,resolvido
1638,861,428,defeito,2023-12-24,2023-12-28,resolvido
1639,11266,1207,troca,2024-04-05,2024-04-12,resolvido
1640,14731,1381,troca,2024-12-23,2024-12-24,resolvido
1641,8880,569,dúvida,2024-04-21,2024-04-26,resolvido
1642,6958,1689,atraso,2024-02-10,2024-02-27,resolvido
1643,2664,707,troca,2024-09-28,,escalado
1644,545,2582,dúvida,2023-05-30,,aberto
1645,3249,2145,dúvida,2024-08-04,2024-08-08,resolvido
1646,10559,2086,troca,2023-11-22,2023-11-23,resolvido
1647,4723,139,troca,2024-08-07,2024-08-11,resolvido
1648,12589,2092,atraso,2023-10-28,,escalado
1649,4487,917,troca,2024-12-22,,escalado
1650,6446,1367,defeito,2023-03-23,2023-04-01,resolvido
1651,10944,521,cobrança,2024-11-18,2024-11-27,resolvido
1652,555,2983,troca,2023-11-15,,aberto
1653,7125,607,atraso,2024-10-04,2024-10-20,resolvido
1654,3881,946,defeito,2023-05-14,,escalado
1655,3755,2909,troca,2024-07-16,,aberto
1656,7645,1874,atraso,2023-02-09,2023-02-24,resolvido
1657,11170,306,atraso,2024-06-26,2024-07-13,resolvido
1658,10094,2655,defeito,2023-11-17,2023-11-20,resolvido
1659,13223,2466,atraso,2024-05-01,,escalado
1660,12096,1137,atraso,2024-12-29,2025-01-17,resolvido
1661,4073,2626,atraso,2023-06-25,,escalado
1662,1359,2849,defeito,2024-01-19,,escalado
1663,12356,2247,atraso,2023-11-28,2023-12-04,resolvido
1664,13561,2858,dúvida,2023-10-21,2023-10-30,resolvido
1665,14787,1851,dúvida,2023-05-06,,aberto
1666,59,1619,troca,2023-07-10,2023-07-17,resolvido
1667,8606,2487,troca,2023-10-16,2023-10-22,resolvido
1668,11311,1364,defeito,2024-04-13,2024-04-15,resolvido
1669,4273,2643,cobrança,2024-08-03,2024-08-08,resolvido
1670,6835,1611,defeito,2024-10-10,,aberto
1671,1141,839,dúvida,2024-03-23,2024-04-02,resolvido
1672,10014,2682,dúvida,2024-01-31,2024-02-04,resolvido
1673,7807,462,atraso,2023-03-14,,aberto
1674,12183,2378,atraso,2024-11-16,2024-11-26,resolvido
1675,5322,2873,defeito,2024-03-16,,escalado
1676,8783,1244,dúvida,2024-11-20,,escalado
1677,11628,1243,atraso,2024-08-14,2024-08-19,resolvido
1678,10093,109,cobrança,2024-05-05,2024-05-11,resolvido
1679,13345,2360,cobrança,2024-10-23,2024-11-01,resolvido
1680,2071,960,defeito,2024-01-20,2024-01-26,resolvido
1681,14761,43,troca,2024-07-19,2024-07-21,resolvido
1682,7234,2372,atraso,2024-01-16,2024-02-05,resolvido
1683,5081,2418,atraso,2024-05-12,,aberto
1684,11006,1113,cobrança,2024-05-17,2024-05-18,resolvido
1685,9550,2173,dúvida,2023-07-23,2023-07-25,resolvido
1686,2063,2627,atraso,2023-08-25,,aberto
1687,10410,2673,atraso,2023-12-23,,escalado
1688,10583,1864,cobrança,2023-08-24,2023-09-03,resolvido
1689,12557,1389,troca,2024-12-10,,escalado
1690,974,1113,troca,2023-11-12,,aberto
1691,1156,2079,atraso,2023-11-26,2023-12-01,resolvido
1692,14454,2204,defeito,2024-01-17,2024-01-24,resolvido
1693,12226,2364,defeito,2024-11-26,2024-12-02,resolvido
1694,3425,1045,atraso,2023-07-27,2023-08-11,resolvido
1695,10169,2704,dúvida,2024-11-22,2024-11-26,resolvido
1696,12418,399,dúvida,2024-12-18,2024-12-22,resolvido
1697,13386,1970,defeito,2023-05-10,,escalado
1698,13284,2593,defeito,2023-10-24,2023-11-03,resolvido
1699,1310,631,cobrança,2024-03-02,,aberto
1700,644,1277,dúvida,2023-09-17,,escalado
1701,12848,1492,dúvida,2023-10-08,2023-10-18,resolvido
1702,12560,1698,cobrança,2024-08-30,,aberto
1703,7912,187,troca,2023-08-03,,aberto
1704,7878,1301,defeito,2023-01-17,2023-01-18,resolvido
1705,8532,1073,troca,2023-11-29,2023-12-07,resolvido
1706,1857,1459,cobrança,2024-08-20,2024-08-29,resolvido
1707,7482,78,atraso,2024-04-20,2024-05-01,resolvido
1708,7677,2658,troca,2024-12-10,2024-12-17,resolvido
1709,13743,1035,cobrança,2023-11-24,,escalado
1710,366,2912,troca,2023-10-18,2023-10-22,resolvido
1711,5171,1113,dúvida,2023-10-29,2023-11-08,resolvido
1712,11545,1947,dúvida,2023-09-15,2023-09-21,resolvido
1713,3803,1976,atraso,2024-08-02,2024-08-10,resolvido
1714,2915,1936,troca,2023-11-21,,escalado
1715,6793,2207,troca,2023-05-07,2023-05-13,resolvido
1716,11043,1494,cobrança,2023-12-16,2023-12-20,resolvido
1717,3721,2739,dúvida,2023-08-18,2023-08-21,resolvido
1718,3925,1457,atraso,2024-08-18,2024-08-25,resolvido
1719,7714,2942,cobrança,2023-03-17,,aberto
1720,5988,2407,troca,2023-04-13,2023-04-14,resolvido
1721,10602,2739,atraso,2024-04-17,2024-04-25,resolvido
1722,5181,2134,atraso,2023-08-12,,escalado
1723,14251,577,atraso,2024-04-24,2024-04-29,resolvido
1724,1490,1245,atraso,2023-12-01,2023-12-18,resolvido
1725,11100,2170,atraso,2024-08-14,,escalado
1726,10076,379,defeito,2024-09-21,,escalado
1727,3139,2718,defeito,2024-03-12,2024-03-19,resolvido
1728,14270,99,cobrança,2024-12-10,,aberto
1729,9379,144,defeito,2023-02-17,2023-02-18,resolvido
1730,5753,2046,dúvida,2023-02-25,2023-02-27,resolvido
1731,2759,2188,defeito,2024-07-18,2024-07-25,resolvido
1732,8096,1537,atraso,2024-11-04,2024-11-16,resolvido
1733,2879,1204,atraso,2024-03-20,2024-03-28,resolvido
1734,6686,634,defeito,2023-08-26,,escalado
1735,2130,2491,troca,2023-03-28,,escalado
1736,12064,2598,dúvida,2024-05-12,2024-05-16,resolvido
1737,7515,2311,troca,2024-10-13,2024-10-15,resolvido
1738,6135,2316,dúvida,2024-11-02,2024-11-05,resolvido
1739,11744,2890,cobrança,2023-11-25,2023-11-30,resolvido
1740,8249,2939,troca,2024-08-17,2024-08-26,resolvido
1741,9027,2836,cobrança,2023-08-26,,aberto
1742,10754,497,atraso,2024-04-25,,aberto
1743,11079,2186,dúvida,2024-09-07,,escalado
1744,500,1401,defeito,2024-02-15,,aberto
1745,14826,743,cobrança,2023-11-21,,escalado
1746,4746,2869,atraso,2023-11-26,2023-12-10,resolvido
1747,6720,2264,defeito,2023-05-28,2023-06-07,resolvido
1748,14604,2414,defeito,2024-12-19,2024-12-28,resolvido
1749,8291,1298,dúvida,2024-05-11,2024-05-20,resolvido
1750,3422,1303,troca,2023-07-13,2023-07-19,resolvido
1751,2736,1200,cobrança,2023-09-18,2023-09-22,resolvido
1752,8443,887,defeito,2023-05-29,2023-05-30,resolvido
1753,4906,815,cobrança,2023-06-22,,escalado
1754,1716,6,defeito,2023-11-26,2023-12-04,resolvido
1755,8971,2523,defeito,2024-11-16,2024-11-26,resolvido
1756,10964,1538,atraso,2023-12-03,,escalado
1757,12062,2779,cobrança,2023-04-13,2023-04-18,resolvido
1758,13752,2787,dúvida,2024-03-17,2024-03-25,resolvido
1759,13678,1191,cobrança,2023-01-30,,escalado
1760,5143,915,cobrança,2024-08-13,,escalado
1761,11236,490,dúvida,2023-11-20,2023-11-28,resolvido
1762,6471,2403,atraso,2024-04-23,2024-04-30,resolvido
1763,13803,2834,atraso,2024-07-24,2024-07-29,resolvido
1764,269,180,troca,2024-07-25,2024-07-30,resolvido
1765,3186,179,troca,2024-03-14,,aberto
1766,10821,1998,defeito,2023-11-22,,escalado
1767,997,2433,troca,2023-02-23,,escalado
1768,1501,1598,cobrança,2024-09-15,,aberto
1769,11497,996,cobrança,2024-01-26,2024-02-03,resolvido
1770,3878,323,atraso,2024-08-31,,aberto
1771,3372,2363,defeito,2024-05-19,2024-05-26,resolvido
1772,8378,685,cobrança,2024-11-29,,aberto
1773,1503,901,dúvida,2023-12-03,,aberto
1774,5755,1494,cobrança,2023-07-31,2023-08-02,resolvido
1775,7248,242,dúvida,2023-04-09,2023-04-17,resolvido
1776,13840,1975,cobrança,2023-11-22,2023-12-02,resolvido
1777,5222,521,cobrança,2023-09-05,2023-09-12,resolvido
1778,7798,1785,defeito,2024-03-11,,aberto
1779,4829,237,dúvida,2024-04-29,,escalado
1780,13651,1390,dúvida,2023-12-14,2023-12-21,resolvido
1781,1387,1394,cobrança,2024-04-24,,aberto
1782,96,1693,dúvida,2024-08-08,2024-08-12,resolvido
1783,6299,157,cobrança,2024-06-26,2024-06-27,resolvido
1784,13969,1571,defeito,2023-07-01,2023-07-07,resolvido
1785,8436,1064,troca,2024-12-04,2024-12-10,resolvido
1786,12869,528,dúvida,2024-06-02,,aberto
1787,5210,1218,atraso,2023-11-14,,aberto
1788,2206,504,atraso,2023-06-19,2023-06-30,resolvido
1789,2730,1552,atraso,2024-04-05,2024-04-12,resolvido
1790,4759,1599,cobrança,2023-12-19,2023-12-29,resolvido
1791,9993,2256,dúvida,2023-12-25,2024-01-01,resolvido
1792,5294,2397,cobrança,2023-04-12,2023-04-22,resolvido
1793,6320,425,dúvida,2024-06-23,,aberto
1794,7229,1186,cobrança,2023-02-23,,escalado
1795,11412,435,troca,2024-09-17,2024-09-26,resolvido
1796,11418,1526,atraso,2024-08-12,,aberto
1797,4056,2632,troca,2023-12-06,,aberto
1798,9882,1678,atraso,2024-02-19,,aberto
1799,14397,1982,cobrança,2024-01-08,2024-01-16,resolvido
1800,2965,675,dúvida,2023-12-02,2023-12-12,resolvido
1801,11350,39,dúvida,2024-07-08,2024-07-09,resolvido
1802,2959,433,cobrança,2024-09-17,2024-09-23,resolvido
1803,8275,1021,atraso,2024-07-13,,aberto
1804,8521,1783,cobrança,2024-10-17,,escalado
1805,9086,2572,atraso,2024-11-19,,escalado
1806,11812,961,atraso,2023-11-23,2023-11-30,resolvido
1807,10480,2221,cobrança,2023-03-21,,aberto
1808,14168,1714,atraso,2023-11-22,2023-12-04,resolvido
1809,4257,279,atraso,2024-08-01,,aberto
1810,12139,2715,dúvida,2024-03-04,2024-03-05,resolvido
1811,2631,2173,troca,2023-12-02,2023-12-12,resolvido
1812,14468,59,atraso,2023-09-03,2023-09-09,resolvido
1813,7895,1480,dúvida,2024-02-15,2024-02-22,resolvido
1814,6792,1376,dúvida,2024-09-12,2024-09-19,resolvido
1815,904,2742,troca,2024-05-10,2024-05-18,resolvido
1816,8309,1546,defeito,2023-12-06,,aberto
1817,3218,1939,troca,2024-06-13,,escalado
1818,4388,133,troca,2023-08-02,,escalado
1819,6994,1632,dúvida,2024-06-20,2024-06-29,resolvido
1820,7118,1776,troca,2024-11-04,,escalado
1821,3793,237,troca,2023-11-30,2023-12-02,resolvido
1822,3339,2889,dúvida,2023-03-05,,escalado
1823,6060,1191,troca,2024-06-01,,aberto
1824,2873,2917,defeito,2024-08-03,,aberto
1825,3109,2751,cobrança,2023-10-30,2023-11-04,resolvido
1826,12090,1613,atraso,2023-07-22,2023-08-09,resolvido
1827,12976,2078,troca,2023-05-07,,escalado
1828,13519,2789,cobrança,2023-12-22,,aberto
1829,13682,2415,defeito,2023-08-29,2023-09-05,resolvido
1830,2508,2375,troca,2023-02-01,2023-02-06,resolvido
1831,14592,2018,dúvida,2023-09-02,2023-09-11,resolvido
1832,6082,1020,defeito,2023-05-16,,escalado
1833,4080,321,troca,2024-10-24,,aberto
1834,2548,1706,troca,2023-03-28,2023-03-30,resolvido
1835,4698,922,dúvida,2023-04-26,2023-04-30,resolvido
1836,6839,1773,atraso,2024-12-31,2025-01-05,resolvido
1837,7754,1708,defeito,2024-04-03,2024-04-12,resolvido
1838,3929,1744,dúvida,2024-12-03,,escalado
1839,12982,2829,cobrança,2023-08-18,,escalado
1840,6895,2514,defeito,2024-11-20,2024-11-27,resolvido
1841,14989,2071,dúvida,2024-05-18,2024-05-28,resolvido
1842,10251,1612,cobrança,2023-07-16,2023-07-26,resolvido
1843,14337,141,defeito,2023-04-16,,aberto
1844,5211,1025,troca,2024-02-02,,escalado
1845,14143,845,atraso,2023-10-22,2023-11-06,resolvido
1846,4320,2926,cobrança,2023-02-03,,aberto
1847,10143,1621,atraso,2024-11-18,2024-11-28,resolvido
1848,7130,2146,dúvida,2023-06-21,,escalado
1849,14394,2448,atraso,2024-11-24,,escalado
1850,10764,2188,cobrança,2024-05-04,,aberto
1851,7872,2882,cobrança,2024-07-17,2024-07-26,resolvido
1852,5049,1666,dúvida,2024-11-17,2024-11-22,resolvido
1853,3566,1312,defeito,2023-09-23,,aberto
1854,11457,1916,atraso,2023-07-16,,aberto
1855,7916,1537,atraso,2024-11-01,2024-11-08,resolvido
